customer_id,signup_date,age,gender,region,plan_type,monthly_fee,usage_hours,support_calls,late_payments,contract_months,device_type,payment_method,satisfaction_score,churn
CUST-00674,2024-01-08,35.0,Female,Busan,Basic,76772.0,25.0,4.0,0,12,Android,Card,5.0,0
CUST-00675,2023-02-24,36.0,Male,Incheon,Basic,66973.0,60.4,1.0,1,12,Android,VirtualAccount,2.0,0
CUST-00676,2025-04-05,47.0,Female,Seoul,Basic,73423.0,23.8,3.0,0,24,Android,Mobile,1.0,0
CUST-00677,2026-03-13,46.0,Female,Seoul,Standard,47774.0,13.4,2.0,0,12,iOS,Mobile,2.0,0
CUST-00678,2026-03-23,43.0,Female,Incheon,Basic,78452.0,15.2,2.0,0,12,Android,Card,2.0,0
CUST-00679,2023-04-13,40.0,Male,Seoul,Standard,71916.0,24.1,2.0,2,12,Web,VirtualAccount,2.0,0
CUST-00680,2025-09-28,42.0,Male,Seoul,Basic,55728.0,36.2,2.0,1,6,iOS,,1.0,1
CUST-00681,2023-06-25,43.0,Female,Seoul,Basic,66296.0,32.2,3.0,1,6,iOS,VirtualAccount,,0
CUST-00682,2024-07-27,35.0,Male,Seoul,Premium,95861.0,22.2,3.0,3,24,Android,VirtualAccount,4.0,0
CUST-00683,2024-04-02,22.0,Female,Daegu,Basic,62635.0,31.7,0.0,1,24,Android,BankTransfer,3.0,0
CUST-00684,2026-04-04,50.0,Female,Seoul,Basic,61133.0,19.2,2.0,1,3,iOS,Mobile,5.0,0
CUST-00685,2025-04-13,40.0,Female,Daegu,Basic,73206.0,51.8,5.0,1,3,iOS,VirtualAccount,2.0,1
CUST-00686,2025-12-16,31.0,Male,Busan,Standard,50528.0,71.5,2.0,0,12,iOS,VirtualAccount,4.0,0
CUST-00687,2025-04-29,31.0,Female,Daegu,Standard,56593.0,15.1,0.0,0,6,Web,Mobile,3.0,0
CUST-00688,2023-04-24,32.0,Female,Seoul,Standard,77913.0,42.8,2.0,0,6,Android,Card,5.0,0
CUST-00689,2024-11-30,37.0,Female,Incheon,Standard,83042.0,28.3,3.0,1,24,Android,BankTransfer,5.0,0
CUST-00690,2025-01-24,63.0,Female,Seoul,Standard,92966.0,21.4,3.0,1,1,iOS,VirtualAccount,5.0,0
CUST-00691,2026-01-05,38.0,Male,Daejeon,Standard,56826.0,40.2,3.0,1,6,Android,BankTransfer,3.0,0
CUST-00692,2024-07-11,25.0,Male,Daegu,Standard,78344.0,33.4,2.0,0,6,Android,Mobile,1.0,1
CUST-00693,2023-09-27,40.0,Male,Daegu,Basic,59996.0,27.8,2.0,2,12,iOS,Card,2.0,0
CUST-00694,2024-03-29,47.0,Female,Daegu,Premium,24660.0,26.7,,1,3,Android,Mobile,3.0,0
CUST-00695,2025-05-20,37.0,Female,Busan,Standard,81065.0,10.9,1.0,1,1,Android,BankTransfer,2.0,0
CUST-00696,2024-01-22,49.0,Female,Busan,Basic,59342.0,12.0,1.0,1,12,iOS,BankTransfer,1.0,1
CUST-00697,2024-09-12,25.0,Female,Seoul,Standard,40531.0,32.5,0.0,1,24,Android,VirtualAccount,4.0,0
CUST-00698,2024-04-09,35.0,Female,Incheon,Standard,61818.0,20.7,2.0,0,12,Android,Mobile,5.0,0
CUST-00699,2024-08-27,45.0,Female,Seoul,Basic,46702.0,15.6,3.0,0,24,iOS,BankTransfer,1.0,0
CUST-00700,2025-01-05,18.0,Male,Seoul,Standard,67506.0,12.8,1.0,0,12,Web,BankTransfer,3.0,0
CUST-00701,2023-06-19,54.0,Female,Daejeon,Standard,87537.0,49.6,3.0,1,24,iOS,Mobile,2.0,0
CUST-00702,2024-08-15,53.0,Male,Seoul,Basic,56191.0,49.3,1.0,3,12,Android,VirtualAccount,5.0,0
CUST-00703,2025-10-27,45.0,Female,Busan,Basic,43210.0,49.1,1.0,0,3,Android,VirtualAccount,1.0,0
CUST-00704,2023-10-28,26.0,Female,Incheon,Basic,71836.0,8.3,0.0,1,12,Android,Mobile,3.0,0
CUST-00705,2023-01-16,30.0,Male,Busan,Basic,91702.0,58.0,2.0,1,6,Android,Mobile,2.0,0
CUST-00706,2024-07-14,54.0,Female,Daejeon,Premium,62942.0,65.3,0.0,1,24,iOS,Mobile,4.0,0
CUST-00707,2023-12-16,29.0,Male,Seoul,Premium,75126.0,20.8,2.0,2,6,Android,Card,1.0,0
CUST-00708,2024-07-15,57.0,Male,Seoul,Basic,50125.0,36.4,1.0,1,3,Android,Card,4.0,0
CUST-00709,2025-12-20,50.0,Male,Seoul,Premium,58624.0,43.3,,0,12,Android,Mobile,3.0,0
CUST-00710,2025-09-04,34.0,Male,Seoul,Standard,65368.0,78.3,3.0,1,12,Android,Mobile,5.0,0
CUST-00711,2025-07-08,43.0,Female,Incheon,Standard,62820.0,22.0,2.0,2,12,iOS,Mobile,5.0,0
CUST-00712,2024-10-26,39.0,Female,Seoul,Basic,61813.0,31.0,1.0,2,12,iOS,VirtualAccount,2.0,0
CUST-00713,2024-10-13,56.0,Male,Busan,Standard,71771.0,20.3,0.0,1,12,Android,VirtualAccount,2.0,0
CUST-00714,2025-01-01,31.0,Male,Incheon,Basic,75383.0,32.9,0.0,2,24,iOS,VirtualAccount,2.0,0
CUST-00715,2024-02-27,24.0,Male,Busan,Standard,62905.0,52.8,0.0,1,6,iOS,BankTransfer,5.0,0
CUST-00716,2025-12-02,22.0,Female,Incheon,Standard,53731.0,73.4,0.0,1,24,Android,BankTransfer,3.0,0
CUST-00717,2026-05-27,31.0,Male,Seoul,Standard,75536.0,24.7,0.0,1,24,Android,VirtualAccount,1.0,0
CUST-00718,2025-02-04,52.0,Male,Seoul,Basic,80078.0,28.5,2.0,0,1,Android,VirtualAccount,5.0,0
CUST-00719,2026-04-09,29.0,Female,Incheon,Premium,44288.0,30.9,2.0,1,12,iOS,VirtualAccount,3.0,0
CUST-00720,2024-10-02,58.0,Male,Incheon,Standard,67252.0,15.7,2.0,0,12,Android,Card,1.0,0
CUST-00721,2024-05-09,28.0,Female,Incheon,Premium,51366.0,48.3,0.0,2,12,Android,Mobile,4.0,0
CUST-00722,2025-07-07,49.0,Male,Seoul,Premium,63365.0,43.4,2.0,0,24,iOS,VirtualAccount,5.0,0
CUST-00723,2025-01-19,31.0,Female,Busan,Basic,84835.0,29.2,1.0,0,1,iOS,Card,4.0,0
CUST-00724,2026-02-12,34.0,Male,Incheon,Premium,55273.0,37.7,2.0,0,24,Web,Card,1.0,1
CUST-00725,2026-04-11,28.0,Female,Daejeon,Basic,62566.0,55.2,0.0,1,12,Web,VirtualAccount,5.0,0
CUST-00726,2025-11-18,49.0,Female,Busan,Standard,18000.0,62.5,1.0,1,12,Android,BankTransfer,2.0,0
CUST-00727,2023-11-29,18.0,Male,Seoul,Standard,66563.0,24.8,2.0,0,6,iOS,VirtualAccount,3.0,0
CUST-00728,2025-02-22,58.0,Female,Daegu,Basic,61336.0,34.5,0.0,1,3,Web,BankTransfer,1.0,0
CUST-00729,2023-06-17,18.0,Female,Daejeon,Standard,34812.0,62.5,3.0,0,24,iOS,Mobile,4.0,0
CUST-00730,2023-06-17,30.0,Male,Busan,Basic,71793.0,23.1,3.0,2,6,Android,VirtualAccount,1.0,0
CUST-00731,2025-06-17,45.0,Male,Daegu,Premium,38849.0,70.1,2.0,2,6,Android,BankTransfer,5.0,0
CUST-00732,2025-10-11,38.0,Male,Seoul,Premium,61167.0,24.5,2.0,0,6,Android,BankTransfer,1.0,0
CUST-00733,2023-08-13,52.0,Male,Daejeon,Basic,94935.0,74.9,3.0,0,3,Android,Card,4.0,0
CUST-00734,2023-10-18,43.0,Female,Seoul,Premium,68098.0,42.1,1.0,0,12,iOS,Mobile,3.0,0
CUST-00735,2025-01-02,43.0,Female,Daegu,Standard,83628.0,54.4,1.0,0,12,Android,Mobile,1.0,0
CUST-00736,2024-02-14,30.0,Male,Daegu,Premium,92804.0,16.1,1.0,2,6,Android,BankTransfer,2.0,0
CUST-00737,2024-12-19,46.0,Male,Seoul,Standard,80153.0,12.0,3.0,1,12,Android,Mobile,2.0,0
CUST-00738,2026-04-10,,Female,Seoul,Premium,93678.0,40.5,4.0,1,6,iOS,VirtualAccount,2.0,0
CUST-00739,2026-03-26,23.0,Female,Daegu,Premium,196196.0,33.1,2.0,0,6,iOS,VirtualAccount,4.0,0
CUST-00740,2025-05-29,44.0,Female,Incheon,Basic,92401.0,50.3,1.0,1,3,iOS,BankTransfer,2.0,0
CUST-00741,2023-10-07,63.0,Female,Seoul,Premium,45311.0,33.6,3.0,1,24,iOS,Card,4.0,0
CUST-00742,2024-08-25,53.0,Male,Incheon,Basic,60201.0,19.6,2.0,1,24,Web,BankTransfer,5.0,0
CUST-00743,2023-02-07,46.0,Male,Seoul,Basic,32177.0,17.4,1.0,1,12,iOS,Mobile,4.0,0
CUST-00744,2024-08-29,29.0,Male,Seoul,Basic,75558.0,7.6,2.0,1,6,iOS,Mobile,4.0,0
CUST-00745,2023-02-24,47.0,Male,Incheon,Premium,51215.0,67.4,,0,12,iOS,BankTransfer,3.0,0
CUST-00746,2026-03-10,55.0,Female,Busan,Basic,73047.0,11.5,0.0,1,3,Android,BankTransfer,2.0,0
CUST-00747,2024-08-31,30.0,Male,Busan,Standard,43879.0,35.8,4.0,2,1,Android,BankTransfer,5.0,0
CUST-00748,2024-08-17,27.0,Male,Seoul,Standard,54431.0,65.2,3.0,1,3,Android,BankTransfer,1.0,1
CUST-00749,2023-06-02,38.0,Male,Incheon,Premium,56082.0,48.1,2.0,1,12,Web,Card,3.0,0
CUST-00750,2023-08-03,51.0,Female,Daegu,Basic,55878.0,52.7,1.0,2,6,Android,Mobile,3.0,1
CUST-00751,2025-01-02,51.0,Female,Daegu,Standard,62665.0,55.9,1.0,2,6,iOS,Mobile,5.0,0
CUST-00752,2025-02-24,41.0,Male,Incheon,Basic,84596.0,51.9,2.0,1,1,iOS,VirtualAccount,1.0,0
CUST-00753,2024-02-18,34.0,Female,Busan,Standard,78552.0,22.7,1.0,0,24,Android,BankTransfer,2.0,0
CUST-00754,2024-04-21,21.0,Female,Daegu,Standard,31759.0,20.1,2.0,0,12,Web,Mobile,5.0,0
CUST-00755,2026-02-26,71.0,Female,Seoul,Basic,72446.0,18.8,3.0,0,24,Android,Mobile,5.0,0
CUST-00756,2023-10-24,21.0,Male,Daegu,Premium,50398.0,26.4,2.0,0,1,Android,BankTransfer,2.0,0
CUST-00757,2024-06-27,45.0,Female,Seoul,Basic,87807.0,61.8,4.0,0,6,iOS,Card,3.0,0
CUST-00758,2024-03-12,18.0,Female,Busan,Basic,80944.0,21.6,1.0,0,12,Android,BankTransfer,2.0,0
CUST-00759,2023-11-08,52.0,Female,Daejeon,Standard,61727.0,35.5,1.0,0,24,Android,Mobile,2.0,0
CUST-00760,2025-10-05,18.0,Male,Busan,Basic,193902.0,39.4,1.0,0,24,iOS,Mobile,1.0,0
CUST-00761,2023-03-14,42.0,Female,Busan,Standard,70468.0,14.6,2.0,1,24,Web,VirtualAccount,5.0,0
CUST-00762,2023-10-15,55.0,Male,Daejeon,Premium,71595.0,16.9,1.0,1,3,iOS,Card,5.0,0
CUST-00763,2025-11-12,32.0,Male,Daegu,Basic,71135.0,19.4,1.0,2,24,Android,VirtualAccount,1.0,0
CUST-00764,2024-03-21,33.0,Female,Daegu,Basic,22782.0,13.5,0.0,0,6,Web,BankTransfer,1.0,0
CUST-00765,2023-06-12,56.0,Male,Seoul,Standard,52968.0,25.1,3.0,1,24,Android,Mobile,5.0,0
CUST-00766,2023-06-24,31.0,Male,Seoul,Premium,49143.0,53.7,2.0,1,3,iOS,Card,4.0,0
CUST-00767,2023-09-18,58.0,Male,Daejeon,Standard,51835.0,46.7,1.0,1,3,iOS,VirtualAccount,3.0,0
CUST-00768,2023-09-30,50.0,Male,Daegu,Standard,79193.0,12.5,2.0,1,6,iOS,Card,4.0,0
CUST-00769,2023-07-30,51.0,Female,Seoul,Standard,62612.0,54.5,3.0,1,24,iOS,BankTransfer,2.0,0
CUST-00770,2025-04-12,32.0,Female,Daegu,Basic,66553.0,28.4,4.0,0,6,Android,VirtualAccount,4.0,0
CUST-00771,2023-09-29,30.0,Female,Daegu,Premium,18000.0,31.0,3.0,2,24,Android,Card,5.0,0
CUST-00772,2025-03-28,49.0,Male,Seoul,Standard,42860.0,32.2,0.0,0,3,Android,VirtualAccount,2.0,0
CUST-00773,2025-04-13,29.0,Female,Seoul,Basic,65344.0,56.5,1.0,0,24,Web,Mobile,2.0,0
CUST-00774,2024-07-10,48.0,Male,Seoul,Basic,45520.0,12.3,2.0,1,12,Android,BankTransfer,5.0,0
CUST-00775,2023-04-19,27.0,Female,Daejeon,Standard,25894.0,22.6,2.0,0,24,Android,Mobile,4.0,0
CUST-00776,2023-03-26,29.0,Female,Daejeon,Premium,66254.0,19.4,2.0,0,12,iOS,Card,2.0,1
CUST-00777,2025-10-11,22.0,Female,Daejeon,Basic,71392.0,26.0,2.0,2,12,Web,VirtualAccount,5.0,0
CUST-00778,2025-04-06,62.0,Male,Seoul,Standard,58412.0,63.5,0.0,0,12,Web,Card,3.0,0
CUST-00779,2025-12-27,60.0,Female,Busan,Premium,52143.0,19.8,3.0,1,6,iOS,Card,5.0,0
CUST-00780,2024-10-23,55.0,Female,Seoul,Standard,72498.0,28.3,3.0,0,6,Android,Card,4.0,0
CUST-00781,2025-07-27,57.0,Male,Busan,Premium,74412.0,45.9,1.0,1,24,iOS,Mobile,5.0,0
CUST-00782,2024-12-11,52.0,Male,Daegu,Basic,39474.0,23.8,1.0,0,6,Android,Mobile,5.0,0
CUST-00783,2024-05-30,39.0,Male,Busan,Standard,81902.0,79.6,2.0,1,6,Android,BankTransfer,3.0,0
CUST-00784,2025-03-10,50.0,Male,Daegu,Basic,55923.0,57.2,4.0,3,24,Web,BankTransfer,2.0,0
CUST-00785,2023-03-28,38.0,Female,Seoul,Basic,96028.0,18.1,2.0,3,24,iOS,VirtualAccount,1.0,1
CUST-00786,2024-10-13,37.0,Male,Seoul,Standard,64647.0,72.4,1.0,1,6,iOS,BankTransfer,3.0,1
CUST-00787,2025-02-23,50.0,Male,Busan,Premium,72959.0,17.6,3.0,1,24,Android,VirtualAccount,5.0,0
CUST-00788,2025-08-06,47.0,Male,Daejeon,Standard,73188.0,53.4,5.0,2,6,iOS,VirtualAccount,2.0,0
CUST-00789,2023-02-04,,Male,Incheon,Basic,63930.0,30.6,4.0,3,12,Android,BankTransfer,5.0,0
CUST-00790,2023-08-25,31.0,Male,Daejeon,Standard,33801.0,36.7,5.0,0,6,Android,Card,2.0,0
CUST-00791,2024-01-18,37.0,Male,Daejeon,Standard,57869.0,14.6,1.0,2,12,Android,BankTransfer,2.0,0
CUST-00792,2024-07-11,61.0,Male,Incheon,Standard,69532.0,67.6,1.0,0,1,Android,VirtualAccount,2.0,1
CUST-00793,2023-05-14,55.0,Male,Incheon,Standard,65162.0,42.6,1.0,1,3,Android,BankTransfer,3.0,0
CUST-00794,2025-05-09,34.0,Female,Seoul,Premium,100754.0,47.0,0.0,0,3,iOS,Mobile,2.0,0
CUST-00795,2025-07-05,52.0,Female,Daejeon,Basic,61517.0,52.3,0.0,1,12,Android,Card,1.0,0
CUST-00796,2025-05-02,49.0,Male,Incheon,Standard,86960.0,79.1,4.0,3,12,iOS,Mobile,4.0,0
CUST-00797,2024-04-09,33.0,Female,Incheon,Standard,27416.0,8.2,1.0,1,1,iOS,Card,1.0,0
CUST-00798,2025-04-10,20.0,Female,Seoul,Premium,102932.0,41.5,1.0,0,12,iOS,VirtualAccount,3.0,0
CUST-00799,2026-04-10,44.0,Female,Seoul,Basic,63023.0,44.8,1.0,1,3,Android,Mobile,4.0,0
CUST-00800,2023-07-19,45.0,Female,Daejeon,Premium,37887.0,44.5,1.0,0,6,iOS,VirtualAccount,4.0,0
CUST-00801,2023-10-31,37.0,Male,Seoul,Premium,88382.0,23.7,1.0,1,12,Web,Mobile,2.0,0
CUST-00802,2025-06-18,30.0,Female,Incheon,Standard,51219.0,25.7,2.0,3,12,Android,Mobile,3.0,0
CUST-00803,2023-05-05,50.0,Male,Busan,Basic,56270.0,26.3,0.0,1,1,iOS,Card,4.0,0
CUST-00804,2023-02-05,18.0,Male,Incheon,Standard,62239.0,59.5,1.0,1,3,iOS,Card,2.0,0
CUST-00805,2025-04-21,40.0,Male,Seoul,Premium,78973.0,8.6,1.0,2,12,Android,BankTransfer,1.0,0
CUST-00806,2026-02-20,43.0,Female,Seoul,Premium,78847.0,41.4,7.0,1,1,Android,Mobile,1.0,0
CUST-00807,2025-06-10,18.0,Female,Seoul,Standard,57307.0,16.5,6.0,1,12,iOS,Mobile,5.0,0
CUST-00808,2025-10-02,34.0,Male,Incheon,Basic,56737.0,29.0,2.0,2,6,iOS,Mobile,3.0,0
CUST-00809,2024-09-11,31.0,Male,Daejeon,Basic,57660.0,68.4,2.0,1,12,iOS,Card,5.0,0
CUST-00810,2025-05-11,21.0,Male,Seoul,Premium,21489.0,30.2,1.0,1,12,Android,,5.0,0
CUST-00811,2025-09-07,65.0,Male,Busan,Standard,77125.0,39.9,2.0,1,1,Android,VirtualAccount,3.0,0
CUST-00812,2023-12-11,30.0,Female,Seoul,Basic,51462.0,54.7,1.0,0,12,Android,BankTransfer,4.0,0
CUST-00813,2023-06-20,44.0,Male,Busan,Premium,78970.0,28.0,3.0,1,6,Android,Card,3.0,0
CUST-00814,2023-06-27,33.0,Male,Busan,Basic,55871.0,8.4,2.0,2,24,Web,VirtualAccount,5.0,0
CUST-00815,2023-07-02,58.0,Female,Incheon,Basic,91505.0,27.7,2.0,0,6,iOS,Mobile,5.0,1
CUST-00816,2025-08-28,58.0,Male,Busan,Standard,91057.0,46.7,1.0,0,12,iOS,VirtualAccount,4.0,0
CUST-00817,2024-08-23,,Female,Daegu,Basic,38646.0,71.2,1.0,1,24,Android,Card,2.0,0
CUST-00818,2023-03-29,20.0,Female,Daegu,Basic,46698.0,26.1,1.0,3,24,Android,Card,4.0,0
CUST-00819,2025-04-12,40.0,Male,Busan,Standard,69414.0,41.0,1.0,1,6,Android,BankTransfer,3.0,0
CUST-00820,2026-02-23,45.0,Male,Daejeon,Standard,97820.0,32.3,3.0,1,12,iOS,VirtualAccount,3.0,0
CUST-00821,2023-06-04,56.0,Female,Daejeon,Standard,80254.0,21.6,1.0,1,3,Android,Card,5.0,0
CUST-00822,2023-07-06,18.0,Female,Daegu,Standard,66652.0,48.3,1.0,0,24,Android,BankTransfer,3.0,0
CUST-00823,2025-12-28,39.0,Female,Incheon,Premium,54959.0,67.7,0.0,0,24,Android,Card,2.0,0
CUST-00824,2026-04-17,48.0,Male,Seoul,Basic,54665.0,57.0,1.0,2,24,Android,Card,,0
CUST-00825,2024-08-09,22.0,Female,Seoul,Premium,78419.0,21.0,3.0,2,24,Android,Mobile,2.0,0
CUST-00826,2026-04-28,51.0,Male,Incheon,Standard,56876.0,28.8,1.0,0,6,Android,BankTransfer,2.0,0
CUST-00827,2024-10-15,60.0,Female,Daejeon,Premium,58631.0,13.4,0.0,0,24,Android,VirtualAccount,4.0,0
CUST-00828,2025-07-09,44.0,Female,Incheon,Standard,62350.0,47.1,2.0,1,3,Android,,5.0,0
CUST-00829,2023-12-29,54.0,Female,Seoul,Basic,61785.0,368.0,0.0,1,6,Android,Card,1.0,0
CUST-00830,2024-03-30,25.0,Female,Seoul,Premium,42471.0,25.9,2.0,0,3,Android,BankTransfer,1.0,1
CUST-00831,2025-08-21,55.0,Male,Incheon,Premium,95316.0,30.8,2.0,1,12,Android,Card,2.0,0
CUST-00832,2023-03-25,49.0,Male,Daegu,Standard,54366.0,24.7,0.0,0,24,iOS,Card,5.0,0
CUST-00833,2025-01-16,47.0,Female,Seoul,Premium,75201.0,20.4,1.0,0,12,Android,Card,4.0,0
CUST-00834,2024-05-18,18.0,Female,Daejeon,Basic,75071.0,34.0,5.0,0,3,Android,Mobile,1.0,0
CUST-00835,2024-05-02,33.0,Female,Seoul,Basic,58966.0,11.5,2.0,1,12,Web,Card,,0
CUST-00836,2023-03-06,62.0,Male,Daegu,Basic,45125.0,30.0,1.0,0,12,iOS,BankTransfer,1.0,0
CUST-00837,2024-04-06,38.0,Male,Busan,Standard,62982.0,62.3,1.0,2,6,iOS,Card,1.0,0
CUST-00838,2024-05-06,52.0,Female,Seoul,Basic,52631.0,47.9,3.0,0,3,Android,VirtualAccount,2.0,0
CUST-00839,2025-06-20,44.0,Female,Seoul,Standard,40100.0,43.6,3.0,1,12,iOS,VirtualAccount,4.0,0
CUST-00840,2023-03-22,53.0,Female,Daejeon,Standard,44055.0,40.7,1.0,0,3,Android,Mobile,3.0,0
CUST-00841,2025-06-02,21.0,Female,Incheon,Standard,91622.0,30.6,2.0,0,12,iOS,Card,1.0,0
CUST-00842,2024-03-08,44.0,Male,Daejeon,Basic,33853.0,39.4,2.0,0,6,iOS,VirtualAccount,,0
CUST-00843,2024-11-01,23.0,Male,Seoul,Basic,70815.0,23.8,0.0,0,24,Android,Card,1.0,0
CUST-00844,2025-11-29,59.0,Female,Incheon,Standard,88274.0,42.4,3.0,0,12,iOS,Mobile,1.0,1
CUST-00845,2025-11-01,65.0,Female,Daejeon,Premium,39383.0,27.8,2.0,1,6,Android,BankTransfer,2.0,0
CUST-00846,2025-11-29,37.0,Male,Incheon,Standard,53910.0,36.8,1.0,0,12,iOS,Mobile,2.0,0
CUST-00847,2025-12-20,54.0,Male,Seoul,Basic,52775.0,72.6,1.0,1,6,iOS,Mobile,3.0,0
CUST-00848,2023-07-18,31.0,Female,Busan,Standard,68681.0,18.3,0.0,2,3,iOS,,3.0,0
CUST-00849,2024-01-05,42.0,Male,Busan,Premium,76895.0,28.9,1.0,1,3,Web,BankTransfer,2.0,0
CUST-00850,2024-04-20,48.0,Male,Daegu,Standard,71968.0,75.0,2.0,0,6,iOS,Mobile,4.0,0
CUST-00851,2024-10-23,31.0,Female,Daegu,Standard,82000.0,48.5,1.0,0,24,Android,VirtualAccount,4.0,0
CUST-00852,2025-11-16,57.0,Male,Seoul,Standard,38291.0,71.2,3.0,0,3,Android,Card,4.0,0
CUST-00853,2023-10-15,23.0,Female,Seoul,Basic,48105.0,54.1,1.0,0,24,iOS,BankTransfer,4.0,0
CUST-00854,2024-03-03,,Male,Seoul,Premium,105535.0,8.7,0.0,0,12,iOS,VirtualAccount,2.0,0
CUST-00855,2023-05-14,33.0,Male,Daejeon,Standard,67646.0,22.2,2.0,1,24,iOS,VirtualAccount,,0
CUST-00856,2024-05-26,18.0,Male,Daegu,Standard,73588.0,27.9,1.0,1,6,Android,VirtualAccount,5.0,0
CUST-00857,2026-01-26,,Female,Seoul,Basic,89210.0,60.3,,0,3,Android,Mobile,5.0,0
CUST-00858,2025-07-11,25.0,Female,Daegu,Basic,70305.0,51.5,2.0,0,12,iOS,VirtualAccount,5.0,0
CUST-00859,2023-06-28,37.0,Female,Incheon,Standard,94294.0,76.2,1.0,0,12,Android,BankTransfer,1.0,0
CUST-00860,2026-01-26,45.0,Male,Incheon,Standard,46017.0,225.0,2.0,1,24,Android,Mobile,2.0,0
CUST-00861,2023-01-24,40.0,Male,Busan,Standard,45531.0,19.7,1.0,3,1,iOS,BankTransfer,3.0,1
CUST-00862,2024-11-10,42.0,Female,Seoul,Basic,65578.0,13.1,1.0,1,6,Android,BankTransfer,4.0,0
CUST-00863,2023-05-20,50.0,Male,Seoul,Basic,60226.0,41.1,1.0,0,6,Android,Mobile,5.0,0
CUST-00864,2024-03-19,45.0,Female,Busan,Standard,64241.0,67.9,4.0,0,6,Android,BankTransfer,3.0,0
CUST-00865,2025-06-18,60.0,Male,Incheon,Standard,53683.0,34.6,4.0,0,12,Android,VirtualAccount,2.0,0
CUST-00866,2024-10-01,39.0,Female,Seoul,Basic,71757.0,30.0,3.0,1,3,Web,Card,2.0,0
CUST-00867,2024-07-16,52.0,Female,Daegu,Basic,90781.0,42.6,3.0,2,3,Android,Card,1.0,1
CUST-00868,2025-06-22,38.0,Male,Seoul,Standard,75493.0,24.7,1.0,0,1,Web,Mobile,3.0,0
CUST-00869,2024-02-26,43.0,Female,Busan,Basic,55340.0,47.9,2.0,2,6,iOS,Mobile,2.0,0
CUST-00870,2023-12-02,36.0,Female,Busan,Basic,70207.0,14.3,1.0,0,24,iOS,BankTransfer,4.0,0
CUST-00871,2026-01-25,48.0,Female,Seoul,Standard,70587.0,20.0,2.0,1,3,Web,BankTransfer,3.0,0
CUST-00872,2025-09-29,40.0,Female,Busan,Basic,51169.0,29.4,2.0,0,12,Android,BankTransfer,5.0,0
CUST-00873,2024-11-18,59.0,Female,Busan,Premium,60296.0,58.9,0.0,4,12,Web,VirtualAccount,5.0,0
CUST-00874,2023-09-24,21.0,Male,Busan,Standard,60286.0,35.0,2.0,0,12,iOS,Mobile,3.0,0
CUST-00875,2023-11-21,61.0,Male,Incheon,Standard,54672.0,65.5,1.0,1,12,iOS,VirtualAccount,2.0,0
CUST-00876,2025-10-15,46.0,Male,Seoul,Basic,63333.0,57.4,2.0,0,24,iOS,Mobile,3.0,0
CUST-00877,2023-02-07,39.0,Female,Incheon,Standard,52214.0,20.1,2.0,1,24,iOS,Card,5.0,0
CUST-00878,2026-03-12,38.0,Male,Seoul,Premium,47820.0,19.9,2.0,0,1,Android,VirtualAccount,4.0,0
CUST-00879,2024-05-15,46.0,Male,Daejeon,Basic,18000.0,58.4,3.0,0,12,Android,BankTransfer,5.0,0
CUST-00880,2024-02-17,53.0,Male,Incheon,Standard,44974.0,35.7,1.0,0,24,Web,BankTransfer,4.0,0
CUST-00881,2025-04-10,50.0,Male,Seoul,Basic,81293.0,40.7,1.0,2,1,iOS,Card,1.0,0
CUST-00882,2023-01-17,32.0,Male,Incheon,Standard,82240.0,30.3,4.0,1,3,iOS,BankTransfer,4.0,0
CUST-00883,2024-03-08,61.0,Female,Daegu,Basic,55385.0,62.2,,0,12,iOS,Card,4.0,0
CUST-00884,2026-05-22,46.0,Male,Daejeon,Standard,44637.0,61.8,3.0,1,3,iOS,Mobile,2.0,0
CUST-00885,2023-05-22,47.0,Male,Daejeon,Basic,48043.0,30.0,1.0,1,6,Android,BankTransfer,4.0,0
CUST-00886,2024-06-24,37.0,Male,Daejeon,Premium,65929.0,32.9,4.0,0,1,Android,Card,1.0,0
CUST-00887,2025-09-03,26.0,Female,Daejeon,Basic,38531.0,39.8,0.0,1,12,Android,Card,5.0,0
CUST-00888,2024-08-30,57.0,Female,Busan,Standard,80211.0,58.6,1.0,3,24,Android,Mobile,3.0,0
CUST-00889,2025-07-24,63.0,Male,Incheon,Premium,76965.0,28.0,0.0,1,24,Android,Mobile,4.0,0
CUST-00890,2025-12-08,54.0,Male,Daejeon,Standard,72569.0,28.9,1.0,1,1,Android,VirtualAccount,3.0,0
CUST-00891,2025-06-18,32.0,Male,Seoul,Basic,28807.0,22.9,1.0,0,1,Android,Mobile,5.0,0
CUST-00892,2024-11-25,24.0,Female,Busan,Basic,67505.0,99.0,0.0,0,12,iOS,Card,2.0,0
CUST-00893,2025-10-22,45.0,Male,Seoul,Standard,69664.0,61.7,2.0,1,12,iOS,Card,2.0,0
CUST-00894,2023-01-31,47.0,Male,Seoul,Standard,37096.0,25.6,1.0,3,3,Android,Mobile,4.0,0
CUST-00895,2023-01-29,36.0,Female,Seoul,Premium,55380.0,19.4,3.0,1,6,iOS,BankTransfer,3.0,0
CUST-00896,2024-09-18,25.0,Male,Daejeon,Standard,48120.0,17.9,1.0,0,12,Android,Mobile,2.0,0
CUST-00897,2025-01-18,48.0,Male,Incheon,Standard,82396.0,24.3,1.0,1,6,iOS,Mobile,5.0,0
CUST-00898,2023-12-14,20.0,Male,Incheon,Standard,82453.0,16.9,1.0,1,6,Android,Mobile,2.0,1
