order_id,order_date,distance_km,traffic_index,stop_count,driver_experience_years,region,weather,vehicle_type,service_level,package_type,delivery_fee,departure_hour,delivery_time_min
ORD-20260720,2026-07-05,25.46,47.1,6,3.7,Busan,snow,van,normal,large,6244.0,17,149.7
ORD-20260721,2026-06-08,4.28,36.3,8,3.7,Daejeon,cloudy,truck,normal,large|fragile,4452.0,11,87.6
ORD-20260722,2026-06-23,42.88,43.1,2,4.5,Seoul,clear,truck,normal,small,6346.0,14,143.6
ORD-20260723,2026-03-18,12.7,77.3,1,6.5,Busan,cloudy,van,express,large|fragile,4494.0,13,91.0
ORD-20260724,2026-02-15,15.22,68.1,7,3.6,Seoul,clear,truck,normal,medium,4453.0,6,124.1
ORD-20260725,2026-04-09,11.08,56.7,4,4.4,Seoul,rain,van,normal,small,3659.0,20,115.9
ORD-20260726,2026-05-19,45.4,36.3,3,4.4,Incheon,clear,motorbike,same_day,medium|fragile,8623.0,8,143.0
ORD-20260727,2026-04-06,13.66,74.4,3,7.4,Busan,clear,van,normal,medium,4366.0,10,95.2
ORD-20260728,2026-01-22,25.89,70.1,4,2.8,Seoul,clear,truck,express,large,7143.0,11,115.0
ORD-20260729,2026-02-25,30.96,51.1,6,4.1,Seoul,clear,van,normal,medium,6473.0,10,126.1
ORD-20260730,2026-07-01,22.29,52.8,5,2.0,Daejeon,clear,van,same_day,small,6703.0,18,96.3
ORD-20260731,2026-05-21,15.85,52.5,4,5.0,Busan,rain,van,normal,medium,4985.0,21,105.1
ORD-20260732,2026-06-16,79.38,59.5,7,5.4,Daejeon,cloudy,motorbike,normal,medium|fragile,11742.0,10,246.2
ORD-20260733,2026-03-12,33.92,77.1,6,3.9,Seoul,clear,van,same_day,small|fragile,7367.0,22,141.9
ORD-20260734,2026-07-22,29.05,41.6,5,2.9,Seoul,clear,truck,express,medium,7620.0,11,128.2
ORD-20260735,2026-07-13,18.63,69.3,1,6.5,Busan,cloudy,van,express,medium,6580.0,22,90.5
ORD-20260736,2026-06-13,25.97,60.0,5,6.6,Daegu,cloudy,van,express,small,8157.0,15,106.9
ORD-20260737,2026-02-19,38.87,49.8,3,4.8,Busan,rain,van,normal,large,5650.0,8,174.1
ORD-20260738,2026-01-08,14.94,16.4,4,2.5,Daejeon,clear,van,normal,large|fragile,4566.0,16,99.2
ORD-20260739,2026-02-19,8.18,49.2,1,1.5,Busan,clear,truck,normal,small,3406.0,14,77.3
ORD-20260740,2026-01-23,21.3,35.5,7,,Busan,cloudy,van,normal,medium,5610.0,16,105.4
ORD-20260741,2026-06-11,15.07,28.1,3,3.5,Seoul,clear,truck,normal,small|fragile,4457.0,11,97.7
ORD-20260742,2026-03-22,19.99,31.0,4,2.2,Seoul,clear,van,same_day,small|fragile,6394.0,20,91.3
ORD-20260743,2026-03-16,7.15,55.4,8,6.5,Busan,clear,truck,normal,medium,3126.0,15,91.0
ORD-20260744,2026-03-05,20.01,76.1,8,7.1,Daejeon,clear,truck,normal,medium,5787.0,11,116.2
ORD-20260745,2026-05-14,41.47,63.4,6,4.4,Incheon,clear,motorbike,normal,medium,7749.0,16,158.0
ORD-20260746,2026-07-01,24.5,71.3,6,3.8,Daegu,rain,van,normal,small,5639.0,14,132.1
ORD-20260747,2026-02-07,28.77,61.5,8,4.7,Daejeon,cloudy,van,normal,large,5768.0,14,140.6
ORD-20260748,2026-01-27,53.62,61.1,7,2.4,Seoul,clear,van,normal,small|fragile,8456.0,15,193.6
ORD-20260749,2026-04-08,9.37,58.8,6,,Seoul,cloudy,truck,same_day,large,5571.0,6,95.7
ORD-20260750,2026-03-03,36.12,43.7,3,5.0,Daejeon,clear,truck,normal,medium|fragile,6022.0,20,156.2
ORD-20260751,2026-02-15,12.75,80.0,4,3.8,Incheon,clear,truck,normal,large|fragile,4276.0,6,107.3
ORD-20260752,2026-03-16,34.95,80.5,3,6.7,Busan,clear,van,normal,medium,6278.0,6,134.2
ORD-20260753,2026-07-10,8.49,52.4,4,0.2,Seoul,cloudy,motorbike,same_day,small,5776.0,8,75.1
ORD-20260754,2026-02-12,11.0,72.6,3,2.6,Busan,cloudy,van,normal,large,3973.0,8,117.9
ORD-20260755,2026-04-08,17.87,40.3,3,5.5,Seoul,rain,van,normal,medium|fragile,5010.0,13,112.1
ORD-20260756,2026-03-06,15.43,56.2,5,2.6,Daejeon,clear,van,normal,small,4569.0,21,93.2
ORD-20260757,2026-02-15,44.05,74.0,7,10.0,Seoul,clear,motorbike,normal,medium,7678.0,7,175.1
ORD-20260758,2026-03-10,17.66,36.1,5,7.6,Seoul,cloudy,truck,express,medium|fragile,6089.0,21,101.7
ORD-20260759,2026-04-29,31.28,96.2,4,4.9,Daegu,cloudy,van,same_day,small,8153.0,11,126.3
ORD-20260760,2026-02-01,7.48,41.7,4,4.0,Daegu,rain,van,normal,medium,3100.0,9,92.4
ORD-20260761,2026-04-14,25.76,58.0,3,4.7,Seoul,clear,truck,normal,small|fragile,5470.0,11,130.0
ORD-20260762,2026-06-06,48.49,25.5,2,5.2,Busan,clear,truck,express,small,9415.0,21,135.0
ORD-20260763,2026-04-21,16.79,41.0,7,3.6,Daegu,cloudy,motorbike,normal,medium,5122.0,17,127.8
ORD-20260764,2026-05-05,26.99,54.4,6,5.3,Busan,clear,truck,same_day,small|fragile,7250.0,8,117.3
ORD-20260765,2026-03-23,27.59,45.0,5,3.3,Busan,rain,van,normal,small,5721.0,8,131.9
ORD-20260766,2026-08-06,11.34,43.4,6,1.1,Incheon,clear,van,normal,medium|fragile,4441.0,6,92.5
ORD-20260767,2026-05-01,36.18,82.1,5,3.8,Busan,rain,motorbike,same_day,medium,8379.0,11,145.7
ORD-20260768,2026-03-19,4.7,55.2,5,3.3,Seoul,clear,truck,normal,large|fragile,3454.0,19,100.0
ORD-20260769,2026-06-21,28.47,85.5,6,1.7,Seoul,cloudy,van,normal,small|fragile,6249.0,21,158.9
ORD-20260770,2026-07-10,40.84,80.2,6,5.7,Seoul,clear,van,express,large|fragile,8510.0,22,170.3
ORD-20260771,2026-07-22,30.78,87.0,4,6.9,Incheon,rain,van,express,large,7546.0,8,145.5
ORD-20260772,2026-06-28,19.05,55.1,8,4.3,Incheon,clear,truck,normal,medium,5361.0,12,126.8
ORD-20260773,2026-04-27,6.94,47.9,3,1.8,Busan,cloudy,van,normal,small,2486.0,17,89.3
ORD-20260774,2026-05-09,9.58,42.8,6,6.8,Daejeon,clear,van,normal,large,4779.0,15,81.3
ORD-20260775,2026-03-11,13.97,23.0,4,2.4,Busan,clear,van,normal,large,4089.0,22,93.0
ORD-20260776,2026-04-13,15.98,55.3,6,3.3,Incheon,clear,truck,normal,large,5585.0,21,114.0
ORD-20260777,2026-08-08,7.08,48.7,4,7.4,Seoul,clear,van,normal,medium,4583.0,22,61.6
ORD-20260778,2026-01-25,9.2,52.9,6,5.7,Seoul,clear,motorbike,normal,small,4749.0,8,82.9
ORD-20260779,2026-07-19,11.05,35.1,3,5.7,Incheon,cloudy,motorbike,normal,medium,4047.0,13,71.7
ORD-20260780,2026-07-30,48.31,39.2,4,2.3,Seoul,cloudy,van,same_day,large|fragile,8811.0,12,157.3
ORD-20260781,2026-03-03,13.7,32.9,7,3.4,Seoul,cloudy,truck,normal,small|fragile,4592.0,21,105.0
ORD-20260782,2026-03-20,15.48,75.1,7,10.4,Busan,clear,van,normal,medium,5082.0,15,94.9
ORD-20260783,2026-04-24,30.67,48.4,6,3.4,Daejeon,clear,van,normal,medium|fragile,6277.0,21,126.0
ORD-20260784,2026-06-15,9.96,59.4,7,2.1,Seoul,cloudy,van,normal,medium|fragile,3773.0,13,107.6
ORD-20260785,2026-06-20,34.53,63.5,5,0.2,Busan,cloudy,van,normal,medium,6344.0,15,153.3
ORD-20260786,2026-01-27,12.21,45.5,7,4.2,Seoul,rain,truck,normal,small|fragile,4912.0,8,126.3
ORD-20260787,2026-05-07,3.53,76.9,4,3.1,Daegu,rain,motorbike,normal,medium|fragile,2991.0,21,96.0
ORD-20260788,2026-04-13,13.45,81.9,4,3.9,Busan,cloudy,van,normal,small|fragile,5212.0,8,124.2
ORD-20260789,2026-04-09,34.42,71.1,7,4.6,Daejeon,rain,motorbike,normal,medium,7281.0,6,154.8
ORD-20260790,2026-06-12,33.6,52.2,1,0.2,Busan,clear,van,normal,medium|fragile,5885.0,6,137.0
ORD-20260791,2026-07-07,36.76,100.0,2,5.8,Daegu,clear,truck,normal,small|fragile,6643.0,20,162.3
ORD-20260792,2026-07-02,5.75,65.4,7,1.6,Daegu,cloudy,truck,express,medium,6429.0,19,101.6
ORD-20260793,2026-04-01,14.27,76.6,5,6.0,Busan,cloudy,truck,normal,large|fragile,4244.0,9,128.6
ORD-20260794,2026-01-30,18.88,52.4,4,0.8,Incheon,cloudy,van,normal,small,4192.0,9,110.5
ORD-20260795,2026-06-11,12.72,86.3,3,1.4,Seoul,rain,truck,express,medium|fragile,6095.0,10,117.1
ORD-20260796,2026-05-22,10.61,35.6,3,5.4,Busan,cloudy,truck,normal,large,3832.0,20,93.8
ORD-20260797,2026-06-14,19.06,100.0,5,1.9,Incheon,cloudy,motorbike,normal,large|fragile,4435.0,11,136.6
ORD-20260798,2026-04-14,19.88,48.9,7,0.2,Busan,cloudy,truck,normal,medium,5851.0,18,138.1
ORD-20260799,2026-07-30,22.95,61.0,5,5.1,Incheon,cloudy,truck,express,medium,6994.0,9,130.9
ORD-20260800,2026-04-03,29.78,55.9,2,4.4,Daegu,rain,motorbike,express,small,7607.0,10,104.0
ORD-20260801,2026-05-18,15.06,61.6,4,4.2,Daejeon,cloudy,motorbike,normal,large,4780.0,12,102.6
ORD-20260802,2026-01-13,53.13,26.5,6,0.7,Incheon,clear,van,normal,medium|fragile,7672.0,15,182.3
ORD-20260803,2026-07-30,15.99,38.1,2,7.4,Daejeon,clear,truck,express,small,5798.0,14,66.2
ORD-20260804,2026-02-20,36.8,70.1,8,4.8,Daejeon,clear,truck,express,medium|fragile,8169.0,7,170.9
ORD-20260805,2026-03-11,42.57,53.3,6,4.7,Busan,clear,truck,normal,large|fragile,7071.0,12,182.9
ORD-20260806,2026-03-09,27.3,62.3,6,0.6,Busan,clear,van,express,medium,7586.0,7,129.1
ORD-20260807,2026-01-24,19.08,54.5,5,2.4,Seoul,clear,truck,normal,small,4810.0,11,105.4
ORD-20260808,2026-02-09,34.98,88.1,7,7.7,Seoul,cloudy,truck,normal,medium,7142.0,17,174.8
ORD-20260809,2026-04-05,67.58,39.0,3,3.6,Busan,clear,van,same_day,large,11117.0,13,188.5
ORD-20260810,2026-07-13,17.59,76.0,6,1.5,Seoul,clear,van,normal,medium|fragile,4577.0,10,131.3
ORD-20260811,2026-05-23,17.19,69.8,4,5.6,Daegu,cloudy,motorbike,normal,medium,3879.0,18,110.8
ORD-20260812,2026-06-12,9.29,66.3,3,2.7,Seoul,rain,motorbike,normal,medium|fragile,3765.0,14,107.1
ORD-20260813,2026-03-03,11.65,58.1,7,7.7,Busan,clear,truck,same_day,large,6598.0,13,87.6
ORD-20260814,2026-05-04,35.79,68.6,5,2.2,Seoul,clear,truck,normal,large|fragile,7126.0,12,166.7
ORD-20260815,2026-01-05,6.34,39.5,4,8.1,Seoul,clear,van,same_day,large|fragile,5108.0,20,65.2
ORD-20260816,2026-06-10,23.82,74.6,2,1.4,Daejeon,rain,truck,normal,small|fragile,4462.0,16,134.3
ORD-20260817,2026-02-25,18.82,41.4,2,6.0,Seoul,cloudy,truck,express,small,6458.0,20,95.1
ORD-20260818,2026-03-02,24.51,62.3,3,2.1,Daejeon,rain,truck,normal,medium,4894.0,18,134.0
ORD-20260819,2026-06-25,16.84,70.9,2,3.5,Daegu,rain,van,express,large|fragile,5755.0,15,111.9
ORD-20260820,2026-05-30,27.02,51.5,0,3.7,Seoul,cloudy,van,express,medium|fragile,6185.0,21,116.2
ORD-20260821,2026-01-02,15.55,41.4,5,3.6,Busan,clear,truck,same_day,medium,7041.0,20,87.0
ORD-20260822,2026-02-16,8.22,73.8,4,2.2,Daejeon,clear,truck,normal,medium|fragile,3837.0,22,92.0
ORD-20260823,2026-01-08,12.11,40.6,4,3.8,Incheon,clear,van,express,small,5778.0,14,72.8
ORD-20260824,2026-08-08,27.74,69.9,5,1.0,Seoul,cloudy,van,normal,medium,5062.0,10,148.5
ORD-20260825,2026-03-16,4.66,25.2,5,0.2,Daegu,cloudy,motorbike,normal,small,2559.0,21,58.1
ORD-20260826,2026-05-15,19.74,41.2,3,0.3,Seoul,clear,truck,normal,medium|fragile,4914.0,20,124.2
ORD-20260827,2026-05-22,32.77,67.4,7,1.7,Seoul,clear,truck,normal,medium|fragile,6686.0,8,163.6
ORD-20260828,2026-03-31,20.79,48.0,7,1.6,Seoul,clear,van,normal,medium,5689.0,12,108.8
ORD-20260829,2026-03-28,33.58,50.5,4,6.7,Incheon,rain,truck,normal,large,6386.0,22,144.4
ORD-20260830,2026-01-29,7.09,50.7,2,5.2,Daegu,clear,truck,express,medium|fragile,4777.0,18,71.4
ORD-20260831,2026-04-30,18.88,55.9,1,1.5,Busan,clear,van,normal,large|fragile,5349.0,22,116.6
ORD-20260832,2026-04-22,24.02,63.2,5,7.5,Daegu,clear,motorbike,normal,small,5313.0,20,127.4
ORD-20260833,2026-06-19,15.35,61.1,3,3.4,Seoul,clear,van,express,small,6336.0,22,85.0
ORD-20260834,2026-07-09,40.34,41.5,8,4.8,Seoul,clear,van,normal,medium,7170.0,17,163.9
ORD-20260835,2026-07-29,28.64,52.2,6,3.9,Seoul,clear,motorbike,same_day,small,7901.0,12,97.9
ORD-20260836,2026-07-02,8.93,41.9,5,3.9,Busan,rain,truck,express,medium,6100.0,21,74.7
ORD-20260837,2026-05-27,27.2,48.3,3,4.3,Daegu,clear,truck,same_day,medium,,14,100.4
ORD-20260838,2026-08-08,18.29,51.7,3,3.1,Busan,clear,van,normal,large,4714.0,11,105.3
ORD-20260839,2026-03-16,13.89,54.3,8,4.1,Busan,rain,van,express,small|fragile,6246.0,10,95.5
ORD-20260840,2026-02-17,32.46,37.5,6,1.3,Busan,clear,motorbike,same_day,medium,8132.0,7,118.0
ORD-20260841,2026-03-02,26.66,45.9,6,2.0,Daegu,clear,van,normal,small,4547.0,12,129.7
ORD-20260842,2026-04-24,14.62,55.6,7,7.3,Seoul,snow,van,normal,medium|fragile,4499.0,21,114.9
ORD-20260843,2026-06-26,15.08,67.8,6,4.2,Busan,clear,truck,express,small|fragile,6414.0,21,94.0
ORD-20260844,2026-01-11,25.97,63.7,2,4.1,Daegu,clear,van,same_day,medium|fragile,6601.0,17,108.2
ORD-20260845,2026-02-21,7.12,54.8,1,3.6,Daegu,clear,truck,normal,small,3982.0,7,82.8
ORD-20260846,2026-06-10,36.1,59.2,1,5.4,Busan,clear,motorbike,normal,medium,5161.0,7,139.2
ORD-20260847,2026-02-09,26.99,43.7,6,4.4,Daegu,clear,truck,normal,medium,5270.0,8,135.9
ORD-20260848,2026-03-29,23.45,41.8,1,6.1,Incheon,clear,van,normal,large,4929.0,10,106.2
ORD-20260849,2026-05-16,12.29,25.6,5,1.8,Daegu,rain,van,same_day,medium,6551.0,10,85.8
ORD-20260850,2026-07-05,28.0,44.0,0,1.7,Seoul,snow,van,normal,small,5489.0,19,143.1
ORD-20260851,2026-06-10,5.39,61.7,5,4.7,Daejeon,clear,truck,normal,large,4177.0,22,80.9
ORD-20260852,2026-01-26,17.44,46.5,5,4.8,Daegu,cloudy,van,same_day,medium|fragile,6607.0,9,86.4
ORD-20260853,2026-07-12,20.2,77.9,5,2.5,Incheon,snow,truck,normal,medium|fragile,4966.0,22,144.9
ORD-20260854,2026-01-30,44.29,34.8,6,7.5,Busan,clear,truck,normal,small,7656.0,15,161.5
ORD-20260855,2026-03-12,39.17,18.8,6,8.5,Seoul,clear,motorbike,express,large,8987.0,6,120.6
ORD-20260856,2026-07-02,11.84,22.7,6,5.8,Busan,clear,van,normal,small,4785.0,21,69.0
ORD-20260857,2026-03-26,31.86,46.3,8,8.8,Seoul,clear,truck,normal,large|fragile,6334.0,22,156.0
ORD-20260858,2026-03-12,10.68,61.3,6,2.4,Incheon,snow,truck,express,medium,6654.0,17,128.5
ORD-20260859,2026-01-06,10.7,53.6,7,5.4,Daegu,snow,van,normal,medium,3073.0,15,108.8
ORD-20260860,2026-03-05,7.88,49.0,2,4.5,Seoul,clear,van,express,large,5548.0,14,71.5
ORD-20260861,2026-05-30,35.88,36.8,3,4.5,Seoul,clear,van,normal,large,5937.0,21,151.1
ORD-20260862,2026-02-18,15.67,54.4,9,7.8,Incheon,clear,van,express,medium,,14,89.0
ORD-20260863,2026-07-23,7.03,53.8,5,6.2,Busan,clear,motorbike,same_day,small,5361.0,19,68.3
ORD-20260864,2026-07-28,10.79,30.4,4,3.0,Seoul,clear,van,express,small,4871.0,11,57.3
ORD-20260865,2026-07-04,39.31,39.7,5,2.7,Busan,cloudy,van,normal,medium,7109.0,14,153.5
ORD-20260866,2026-04-22,8.58,52.4,5,4.8,Seoul,rain,van,normal,large|fragile,4041.0,19,106.5
ORD-20260867,2026-02-20,24.79,54.9,8,6.8,Daegu,snow,van,same_day,large|fragile,7679.0,14,135.9
ORD-20260868,2026-05-01,23.4,69.9,8,4.5,Busan,rain,motorbike,normal,small,6159.0,22,128.2
ORD-20260869,2026-05-26,22.03,55.6,1,4.2,Seoul,clear,van,express,large,7387.0,19,109.8
ORD-20260870,2026-03-30,12.89,73.7,10,3.7,Daegu,clear,van,same_day,large,7197.0,7,119.1
ORD-20260871,2026-07-06,21.55,67.7,5,2.4,Busan,clear,van,express,small,6921.0,6,101.1
ORD-20260872,2026-06-27,34.91,60.2,4,5.5,Busan,clear,van,same_day,medium,8667.0,22,125.4
ORD-20260873,2026-02-15,27.17,64.8,7,2.7,Incheon,clear,truck,express,small,7622.0,16,121.0
ORD-20260874,2026-05-03,43.88,83.5,11,3.1,Daejeon,clear,van,normal,medium|fragile,7839.0,11,199.5
ORD-20260875,2026-03-20,25.07,75.6,4,7.3,Seoul,clear,van,normal,large,6501.0,21,131.7
ORD-20260876,2026-01-20,62.49,16.7,6,3.6,Daegu,cloudy,truck,same_day,medium|fragile,10700.0,6,187.8
ORD-20260877,2026-05-14,4.31,65.3,4,2.6,Seoul,cloudy,truck,normal,medium,3255.0,16,81.0
ORD-20260878,2026-07-15,15.85,66.1,3,2.8,Daejeon,clear,van,normal,medium,,8,96.6
ORD-20260879,2026-07-13,30.98,62.1,4,4.0,Seoul,clear,van,normal,medium,5871.0,17,146.6
ORD-20260880,2026-01-25,13.4,82.5,8,1.2,Daegu,cloudy,van,same_day,large|fragile,6755.0,13,100.5
ORD-20260881,2026-02-15,30.47,65.0,4,6.2,Seoul,clear,van,same_day,large,7093.0,6,114.5
ORD-20260882,2026-07-09,28.78,39.0,7,2.1,Seoul,clear,motorbike,same_day,small,7663.0,21,113.3
ORD-20260883,2026-05-06,203.47,58.4,2,4.3,Incheon,clear,van,same_day,medium,8828.0,13,131.6
ORD-20260884,2026-06-22,10.0,45.3,6,5.5,Incheon,clear,truck,same_day,large,5901.0,10,73.7
ORD-20260885,2026-03-21,31.54,48.2,5,0.7,Busan,rain,van,same_day,medium,8544.0,10,114.7
ORD-20260886,2026-06-26,19.06,78.7,5,5.8,Busan,rain,van,normal,small,5015.0,21,127.7
ORD-20260887,2026-07-19,13.06,22.1,2,4.9,Busan,clear,van,express,small,6046.0,12,57.9
ORD-20260888,2026-01-19,21.45,32.7,2,6.1,Daegu,clear,van,normal,small,4491.0,13,98.2
ORD-20260889,2026-03-20,19.06,41.9,8,3.9,Daejeon,rain,van,normal,small|fragile,5433.0,13,124.3
ORD-20260890,2026-05-26,23.38,72.1,8,3.8,Busan,clear,van,normal,large,5973.0,6,134.8
ORD-20260891,2026-04-02,49.95,82.7,3,4.9,Seoul,rain,van,normal,large,6670.0,7,205.6
ORD-20260892,2026-07-17,8.45,75.3,7,4.0,Daejeon,cloudy,truck,normal,medium,4086.0,6,111.8
ORD-20260893,2026-01-01,22.79,48.8,8,3.1,Seoul,cloudy,van,normal,medium,5330.0,13,125.5
ORD-20260894,2026-06-17,5.26,55.7,7,6.2,Daejeon,clear,truck,normal,small,3658.0,22,84.8
ORD-20260895,2026-01-18,10.31,70.4,3,0.2,Daejeon,snow,van,normal,small,3660.0,22,111.9
ORD-20260896,2026-07-06,22.15,65.0,5,1.5,Daegu,snow,van,normal,large,4934.0,17,145.7
ORD-20260897,2026-04-22,17.51,52.2,6,7.2,Daejeon,cloudy,truck,normal,medium,5521.0,8,119.8
ORD-20260898,2026-07-29,21.92,59.4,4,7.0,Incheon,clear,van,normal,small|fragile,4723.0,9,126.4
ORD-20260899,2026-01-01,14.43,46.7,2,7.8,Seoul,clear,van,normal,large|fragile,4154.0,14,92.5
ORD-20260900,2026-07-07,15.32,44.6,1,6.7,Busan,clear,van,normal,small|fragile,4244.0,14,89.5
ORD-20260901,2026-02-17,30.39,65.7,5,5.6,Busan,clear,truck,express,small,7533.0,22,131.3
ORD-20260902,2026-07-27,18.52,186.8,7,4.0,Busan,clear,truck,express,small|fragile,6901.0,6,108.1
ORD-20260903,2026-01-22,34.22,49.8,5,1.6,Daejeon,cloudy,motorbike,normal,large|fragile,6472.0,17,149.8
ORD-20260904,2026-02-28,214.14,51.9,2,6.8,Seoul,clear,van,normal,medium|fragile,6111.0,12,130.7
ORD-20260905,2026-03-11,12.89,71.9,4,2.6,Daejeon,snow,truck,express,large,5044.0,19,110.8
ORD-20260906,2026-05-02,11.61,63.1,3,0.2,Incheon,cloudy,truck,express,large,5506.0,12,95.2
ORD-20260907,2026-02-23,25.72,77.5,4,6.0,Busan,clear,motorbike,normal,small,5419.0,8,141.9
ORD-20260908,2026-05-15,40.14,66.9,6,4.0,Incheon,cloudy,van,normal,large,6788.0,18,185.2
ORD-20260909,2026-05-01,4.74,54.0,2,6.9,Busan,clear,truck,normal,medium,3415.0,6,59.7
ORD-20260910,2026-02-07,14.32,45.4,4,6.6,Seoul,snow,motorbike,normal,small,3682.0,17,109.6
ORD-20260911,2026-03-06,11.55,58.7,3,4.4,Seoul,rain,van,normal,medium|fragile,4354.0,12,117.6
ORD-20260912,2026-01-31,10.67,32.7,6,3.0,Daejeon,cloudy,van,normal,large,4341.0,22,78.3
ORD-20260913,2026-03-29,24.32,71.1,5,,Incheon,clear,motorbike,normal,large|fragile,5010.0,6,140.5
ORD-20260914,2026-03-25,11.46,55.6,10,4.1,Seoul,cloudy,motorbike,normal,large|fragile,4666.0,21,108.6
ORD-20260915,2026-06-18,15.46,50.8,5,5.6,Busan,clear,motorbike,express,small,6726.0,15,73.2
ORD-20260916,2026-03-15,17.04,68.4,3,2.0,Seoul,cloudy,motorbike,express,large,6174.0,22,102.2
ORD-20260917,2026-01-17,19.92,31.8,6,8.5,Incheon,cloudy,van,normal,large,4895.0,10,97.8
ORD-20260918,2026-05-14,26.69,38.9,6,5.4,Incheon,clear,truck,normal,medium,6060.0,21,111.0
ORD-20260919,2026-04-03,15.93,48.0,2,1.4,Seoul,cloudy,van,express,large,6056.0,17,109.1
ORD-20260920,2026-07-18,11.89,46.3,4,3.5,Seoul,clear,van,normal,medium,4043.0,8,87.8
ORD-20260921,2026-04-25,43.13,28.6,6,7.6,Seoul,snow,truck,normal,medium|fragile,7501.0,17,169.9
ORD-20260922,2026-02-15,29.23,17.1,7,4.8,Busan,clear,truck,normal,large|fragile,6319.0,7,123.7
ORD-20260923,2026-03-16,24.38,39.1,2,1.6,Daejeon,clear,van,normal,medium,4967.0,16,97.7
ORD-20260924,2026-07-06,24.58,55.3,2,,Seoul,clear,motorbike,normal,medium|fragile,4959.0,14,120.6
ORD-20260925,2026-01-02,33.55,53.7,5,4.5,Daegu,cloudy,truck,same_day,medium,,14,127.4
ORD-20260926,2026-04-27,14.38,76.2,7,5.3,Seoul,rain,motorbike,normal,small|fragile,4593.0,12,114.0
ORD-20260927,2026-04-15,20.56,58.1,6,4.2,Daegu,clear,van,normal,small,5333.0,17,123.9
ORD-20260928,2026-03-02,16.61,85.6,4,8.9,Busan,cloudy,van,normal,medium|fragile,4764.0,19,125.3
ORD-20260929,2026-07-26,18.18,51.9,8,0.2,Incheon,rain,motorbike,normal,medium,4859.0,9,124.7
ORD-20260930,2026-02-16,41.8,38.1,6,5.7,Incheon,rain,van,express,medium|fragile,8789.0,11,151.2
ORD-20260931,2026-02-03,7.67,48.6,4,6.4,Seoul,clear,van,normal,small,4127.0,21,72.8
ORD-20260932,2026-04-10,28.76,59.1,5,2.1,Incheon,cloudy,truck,express,small|fragile,8019.0,8,122.7
ORD-20260933,2026-02-07,20.3,45.2,7,9.3,Busan,cloudy,motorbike,normal,small,5481.0,9,112.1
ORD-20260934,2026-07-04,22.82,60.7,5,5.4,Busan,rain,motorbike,same_day,small|fragile,7098.0,12,108.2
ORD-20260935,2026-07-14,15.65,68.2,6,3.6,Daejeon,clear,truck,same_day,small,5895.0,13,89.7
ORD-20260936,2026-02-18,44.15,59.1,3,2.4,Daegu,rain,truck,normal,large,6983.0,22,180.8
ORD-20260937,2026-01-21,21.28,47.1,7,6.9,Seoul,cloudy,truck,same_day,small,6796.0,14,103.7
ORD-20260938,2026-02-12,29.46,67.1,6,1.7,Incheon,clear,truck,normal,large,5924.0,6,147.5
ORD-20260939,2026-02-25,18.23,41.9,10,6.3,Busan,snow,truck,express,medium,7773.0,9,137.1
ORD-20260940,2026-02-22,15.63,23.8,5,1.8,Seoul,clear,motorbike,normal,small,4961.0,13,82.3
ORD-20260941,2026-07-14,6.72,75.2,8,0.2,Seoul,clear,truck,normal,small,4166.0,19,123.2
ORD-20260942,2026-04-26,22.95,68.9,5,3.9,Busan,cloudy,motorbike,normal,large,5519.0,16,120.1
ORD-20260943,2026-01-07,19.12,44.1,3,4.6,Seoul,clear,van,express,large|fragile,6166.0,18,118.1
ORD-20260944,2026-03-30,11.77,46.4,6,2.6,Busan,clear,motorbike,normal,medium,4313.0,14,94.4
ORD-20260945,2026-04-18,26.91,48.2,4,7.6,Seoul,rain,motorbike,normal,small,5608.0,11,118.9
ORD-20260946,2026-03-06,52.28,39.6,4,1.5,Daegu,clear,van,express,small,9128.0,17,174.3
ORD-20260947,2026-07-21,30.73,90.4,10,1.2,Seoul,rain,motorbike,normal,medium|fragile,6567.0,22,185.7
ORD-20260948,2026-07-01,16.63,96.8,5,4.4,Seoul,clear,truck,normal,medium,4914.0,9,142.2
ORD-20260949,2026-03-11,55.62,48.0,3,0.5,Busan,rain,truck,normal,medium,8002.0,9,202.5
ORD-20260950,2026-04-24,34.63,61.6,5,3.5,Busan,clear,van,express,small,8534.0,17,142.2
ORD-20260951,2026-07-23,21.84,41.0,2,5.3,Busan,rain,van,same_day,medium|fragile,6551.0,19,100.0
ORD-20260952,2026-05-27,19.96,53.8,5,2.5,Incheon,clear,van,normal,small|fragile,4183.0,10,117.1
ORD-20260953,2026-03-19,20.52,50.3,10,3.3,Incheon,clear,van,same_day,medium|fragile,7975.0,16,110.3
ORD-20260954,2026-06-16,24.21,60.6,4,4.1,Seoul,rain,van,express,medium,7165.0,16,110.7
ORD-20260955,2026-05-23,7.45,67.4,3,4.1,Seoul,clear,truck,normal,large,3588.0,15,93.8
ORD-20260956,2026-04-01,20.1,55.7,5,5.3,Incheon,clear,van,same_day,large,7023.0,14,97.3
ORD-20260957,2026-05-01,56.76,50.1,7,2.8,Seoul,clear,motorbike,express,medium|fragile,10584.0,10,180.6
ORD-20260958,2026-07-07,14.71,64.2,4,0.2,Busan,clear,motorbike,normal,medium,4207.0,15,94.0
ORD-20260959,2026-07-31,14.29,98.2,6,2.5,Incheon,clear,motorbike,normal,large,4618.0,6,128.2
