customer_id,signup_date,age,monthly_visits,avg_session_min,cart_adds,purchase_count,return_rate,discount_usage,days_since_last_visit,device_type,membership,region,preferred_category,contact_channel,customer_segment
CUST-004667,2024-07-16,32.0,5,28.42,3,5,0.225,0.628,14.1,mobile,Silver,Busan,beauty,email|sms,Loyal
CUST-004668,2022-06-21,40.0,11,31.83,4,6,0.134,0.265,4.6,mobile,Basic,Busan,fashion,sms,Bargain
CUST-004669,2023-09-21,46.0,6,36.29,4,4,0.397,0.582,5.2,mobile,Basic,Daejeon,beauty,push,Bargain
CUST-004670,2025-09-06,30.0,11,17.2,8,2,0.063,0.321,6.5,mobile,Silver,Busan,home,email,Explorer
CUST-004671,2025-01-21,41.0,5,14.42,2,7,0.021,0.246,3.8,mobile,Gold,Daejeon,beauty,email,Bargain
CUST-004672,2026-04-14,36.0,9,3.73,2,5,0.333,0.743,2.4,mobile,Silver,Busan,beauty,sms,Bargain
CUST-004673,2025-08-02,20.0,11,16.55,8,0,0.141,0.261,13.3,mobile,Basic,Gyeonggi,fashion,email|push,Explorer
CUST-004674,2023-03-09,23.0,9,16.18,9,2,0.492,0.369,18.8,mobile,Silver,Daegu,electronics,email|push|sms,Bargain
CUST-004675,2022-01-08,20.0,13,10.72,5,3,0.156,0.28,23.3,tablet,Gold,Daegu,electronics,email,Explorer
CUST-004676,2025-09-21,58.0,8,16.38,7,3,0.402,0.248,18.2,mobile,Gold,Seoul,fashion,push,Bargain
CUST-004677,2024-07-11,42.0,11,19.33,6,6,0.186,0.729,8.0,mobile,Basic,Seoul,sports,push,Explorer
CUST-004678,2022-05-01,31.0,10,40.47,7,4,0.297,0.639,18.4,mobile,Basic,Gyeonggi,fashion,push,Explorer
CUST-004679,2023-02-18,34.0,13,12.99,7,5,0.211,0.345,14.7,desktop,Basic,Seoul,home,email|sms,Loyal
CUST-004680,2022-07-22,25.0,4,25.98,6,3,0.24,0.468,5.6,desktop,Gold,Gyeonggi,fashion,push,Bargain
CUST-004681,2022-07-28,54.0,5,23.6,4,1,0.096,0.725,15.6,mobile,Basic,Busan,sports,sms,Explorer
CUST-004682,2022-08-18,54.0,8,9.29,5,0,0.071,0.396,13.2,desktop,Silver,Seoul,sports,email,Explorer
CUST-004683,2025-01-22,45.0,9,22.29,5,4,0.274,0.53,23.6,desktop,Basic,Gyeonggi,electronics,email,Explorer
CUST-004684,2023-11-03,47.0,8,29.22,8,3,0.188,0.657,0.2,mobile,Basic,Seoul,beauty,email,Explorer
CUST-004685,2022-09-09,42.0,6,4.55,7,5,0.228,0.801,8.9,mobile,Gold,Gyeonggi,fashion,email,Bargain
CUST-004686,2022-11-14,50.0,8,23.53,4,3,0.055,0.247,13.8,mobile,Basic,Gyeonggi,sports,email|push,Explorer
CUST-004687,2024-04-28,51.0,10,27.05,6,8,0.221,0.477,11.4,desktop,Basic,Busan,beauty,email|push,Loyal
CUST-004688,2022-03-25,39.0,6,33.36,2,1,0.339,0.563,10.3,desktop,Basic,Gyeonggi,beauty,email|push|sms,Explorer
CUST-004689,2022-10-27,38.0,12,16.28,4,4,0.147,0.668,34.7,mobile,Silver,Gyeonggi,home,sms,Bargain
CUST-004690,2026-03-14,38.0,8,22.63,2,2,0.031,0.689,15.3,mobile,Silver,Busan,beauty,email,Bargain
CUST-004691,2022-04-12,44.0,12,13.53,6,5,0.098,0.421,6.9,mobile,Basic,Seoul,home,email,Bargain
CUST-004692,2024-07-18,57.0,12,35.04,5,4,0.127,0.742,40.9,mobile,Silver,Daegu,electronics,email|sms,Bargain
CUST-004693,2023-11-18,37.0,12,22.65,8,6,0.259,0.57,49.7,mobile,Basic,Seoul,beauty,push|sms,Loyal
CUST-004694,2024-03-27,58.0,11,9.88,9,2,0.322,0.458,12.2,mobile,Basic,Gyeonggi,fashion,email|push|sms,Bargain
CUST-004695,2024-05-23,42.0,12,31.86,7,5,0.133,0.308,5.5,tablet,Basic,Daegu,electronics,push,Explorer
CUST-004696,2023-09-01,19.0,11,9.91,11,4,0.149,0.591,2.8,mobile,Basic,Busan,fashion,email|push|sms,Bargain
CUST-004697,2026-02-12,36.0,5,7.49,9,1,0.091,0.415,13.8,mobile,Silver,Seoul,fashion,email,Bargain
CUST-004698,2023-11-30,53.0,8,10.19,5,5,0.063,0.474,13.1,tablet,Gold,Busan,electronics,email|sms,Loyal
CUST-004699,2024-11-19,47.0,5,25.97,5,6,0.145,0.755,20.5,desktop,Basic,Gyeonggi,electronics,email,Explorer
CUST-004700,2023-10-19,31.0,4,33.4,9,3,0.039,0.305,12.4,desktop,Basic,Gyeonggi,sports,email,Explorer
CUST-004701,2022-03-01,46.0,14,18.94,4,7,0.103,0.45,34.2,mobile,Basic,Busan,fashion,email|push,Loyal
CUST-004702,2025-08-01,41.0,9,31.0,9,4,0.155,0.395,12.5,mobile,Basic,Seoul,fashion,push,Explorer
CUST-004703,2024-05-11,26.0,7,24.66,9,4,0.337,0.761,3.7,desktop,Silver,Busan,fashion,email|push,Explorer
CUST-004704,2022-09-12,34.0,10,23.6,9,3,0.116,0.624,16.0,desktop,Gold,Gyeonggi,sports,email,Bargain
CUST-004705,2024-04-21,29.0,10,6.18,5,2,0.179,0.55,2.1,mobile,Basic,Seoul,home,sms,Bargain
CUST-004706,2023-08-12,40.0,7,8.0,3,5,0.124,0.728,16.4,mobile,Silver,Daegu,beauty,email,Bargain
CUST-004707,2024-10-22,58.0,10,23.66,9,2,0.105,0.283,40.8,desktop,Gold,Gyeonggi,fashion,email,Explorer
CUST-004708,2024-02-27,34.0,5,10.68,9,4,0.175,0.263,15.4,mobile,Gold,Daejeon,electronics,email|push|sms,Bargain
CUST-004709,2023-04-16,18.0,9,31.12,6,6,0.122,0.587,10.6,mobile,Silver,Daejeon,electronics,email|push,Explorer
CUST-004710,2022-11-23,28.0,6,30.37,6,9,0.333,0.592,16.2,desktop,Basic,Busan,fashion,sms,Explorer
CUST-004711,2025-09-26,36.0,10,8.28,4,3,0.046,0.391,24.4,desktop,Basic,Daegu,beauty,sms,Explorer
CUST-004712,2022-11-25,33.0,12,22.04,6,2,0.161,0.376,19.4,mobile,Basic,Seoul,electronics,email,Explorer
CUST-004713,2025-06-08,44.0,9,22.91,2,6,0.148,0.316,17.9,desktop,Basic,Seoul,beauty,sms,Explorer
CUST-004714,2023-06-13,44.0,10,6.06,7,6,0.076,0.3,4.7,mobile,Basic,Seoul,fashion,email|push|sms,Loyal
CUST-004715,2023-04-26,38.0,13,37.69,4,2,0.092,0.661,14.0,tablet,Basic,Busan,home,sms,Explorer
CUST-004716,2023-02-18,21.0,9,20.34,7,3,0.067,0.172,14.2,mobile,Silver,Seoul,fashion,email,Bargain
CUST-004717,2023-09-03,44.0,5,14.09,5,2,0.214,0.796,29.6,mobile,Basic,Daejeon,electronics,sms,Bargain
CUST-004718,2025-05-28,45.0,14,21.32,11,1,0.108,0.858,5.8,mobile,Silver,Seoul,fashion,email|push,Explorer
CUST-004719,2024-12-27,27.0,3,29.47,8,5,0.171,0.279,4.6,desktop,Basic,Daejeon,electronics,email|push,Explorer
CUST-004720,2026-03-07,55.0,9,15.22,8,3,0.173,0.253,25.6,mobile,Basic,Busan,home,push|sms,Bargain
CUST-004721,2023-03-05,24.0,11,12.19,6,4,0.053,0.329,7.8,mobile,Basic,Gyeonggi,fashion,push|sms,Bargain
CUST-004722,2025-05-29,43.0,9,30.72,5,2,0.274,0.578,3.9,desktop,Silver,Seoul,fashion,email|push,Bargain
CUST-004723,2025-10-28,42.0,7,14.78,5,2,0.036,0.027,30.6,desktop,Silver,Busan,fashion,email,Bargain
CUST-004724,2026-01-10,53.0,8,9.25,6,6,0.104,0.45,14.1,mobile,Basic,Gyeonggi,home,sms,Bargain
CUST-004725,2023-01-07,31.0,8,25.53,8,2,0.208,0.387,3.8,mobile,Silver,Busan,sports,email|push,Bargain
CUST-004726,2025-05-27,33.0,19,12.92,4,3,0.09,0.346,25.5,mobile,Basic,Busan,beauty,email|push,Bargain
CUST-004727,2025-12-02,65.0,12,9.39,4,1,0.057,0.527,12.7,desktop,Basic,Gyeonggi,fashion,push|sms,Bargain
CUST-004728,2023-01-13,34.0,4,18.94,8,6,0.089,0.11,17.8,mobile,Basic,Seoul,fashion,email,Loyal
CUST-004729,2025-06-03,42.0,8,17.82,4,5,0.084,0.718,9.2,mobile,Basic,Busan,sports,email,Bargain
CUST-004730,2024-07-06,43.0,5,28.69,6,3,0.335,0.84,12.9,desktop,Silver,Daejeon,fashion,email,Bargain
CUST-004731,2022-11-23,27.0,8,25.13,5,5,0.014,0.392,10.9,desktop,Basic,Seoul,electronics,email|push,Explorer
CUST-004732,2024-12-02,30.0,10,9.57,1,6,0.206,0.617,11.7,tablet,Silver,Gyeonggi,fashion,sms,Bargain
CUST-004733,2023-03-09,46.0,8,44.08,3,4,0.207,0.486,14.4,desktop,Basic,Gyeonggi,sports,sms,Bargain
CUST-004734,2025-06-01,41.0,8,39.42,5,3,0.14,0.63,8.2,mobile,Silver,Seoul,beauty,email,Explorer
CUST-004735,2025-11-12,33.0,9,6.94,6,4,0.126,0.72,10.7,mobile,Silver,Daejeon,fashion,push,Bargain
CUST-004736,2023-08-19,52.0,13,6.76,11,4,0.249,0.178,19.7,tablet,Basic,Daejeon,beauty,push,Explorer
CUST-004737,2023-09-07,34.0,8,9.55,3,3,0.12,0.536,14.0,desktop,Basic,Gyeonggi,fashion,push,Bargain
CUST-004738,2025-01-13,42.0,8,22.61,4,2,0.123,0.249,10.7,tablet,Basic,Gyeonggi,home,push,Explorer
CUST-004739,2025-05-24,39.0,11,70.95,4,4,0.151,0.24,2.6,mobile,Basic,Gyeonggi,beauty,push,Explorer
CUST-004740,2022-10-19,37.0,5,12.48,4,5,0.339,0.375,51.5,desktop,Gold,Busan,home,sms,At_Risk
CUST-004741,2025-04-30,39.0,8,17.97,11,2,0.076,0.357,1.6,mobile,Basic,Gyeonggi,fashion,email|sms,Explorer
CUST-004742,2023-04-07,18.0,12,40.74,7,2,0.102,0.268,10.1,desktop,Basic,Daegu,electronics,sms,Bargain
CUST-004743,2025-03-07,42.0,10,17.62,4,3,0.279,0.395,7.4,mobile,Gold,Seoul,electronics,push,Bargain
CUST-004744,2025-04-20,34.0,8,19.4,4,0,0.125,0.248,12.6,mobile,Gold,Seoul,sports,email,Bargain
CUST-004745,2023-12-05,23.0,12,29.86,4,3,0.128,0.651,30.1,desktop,Basic,Gyeonggi,fashion,sms,Explorer
CUST-004746,2025-09-25,42.0,6,23.36,8,0,0.181,0.765,17.4,mobile,Basic,Daegu,fashion,sms,Bargain
CUST-004747,2025-06-07,22.0,9,7.74,5,5,0.201,0.368,9.5,mobile,Basic,Seoul,electronics,email|push,Loyal
CUST-004748,2025-11-20,28.0,10,17.99,6,3,0.073,0.433,1.3,mobile,Gold,Seoul,beauty,sms,Bargain
CUST-004749,2026-01-26,39.0,10,3.69,6,8,0.236,0.129,28.8,mobile,Basic,Seoul,beauty,push,Loyal
CUST-004750,2022-01-17,46.0,6,12.12,8,3,0.105,0.756,37.1,tablet,Basic,Gyeonggi,beauty,email|push,Bargain
CUST-004751,2024-09-05,18.0,5,11.06,8,5,0.115,0.905,18.7,desktop,Basic,Gyeonggi,electronics,email|sms,Bargain
CUST-004752,2026-07-25,33.0,15,12.63,6,4,0.422,0.517,10.5,desktop,Basic,Busan,home,push,Explorer
CUST-004753,2025-08-28,41.0,12,16.6,7,4,0.259,0.163,14.3,mobile,Basic,Daejeon,fashion,email,Explorer
CUST-004754,2022-04-11,39.0,7,25.75,11,3,0.116,0.461,9.0,mobile,Basic,Gyeonggi,fashion,email|sms,Explorer
CUST-004755,2025-06-23,47.0,8,14.25,8,4,0.078,0.842,2.1,mobile,Basic,Busan,home,push,Bargain
CUST-004756,2023-11-08,40.0,10,13.44,5,5,0.088,0.578,14.8,mobile,Gold,Daejeon,home,push,Loyal
CUST-004757,2025-01-13,31.0,11,8.95,2,3,0.316,0.266,8.8,mobile,Basic,Gyeonggi,fashion,email,Bargain
CUST-004758,2026-03-22,45.0,7,3.53,3,6,0.133,0.589,23.1,mobile,Basic,Daegu,fashion,push,Explorer
CUST-004759,2022-07-27,53.0,8,34.16,7,2,0.07,0.113,7.3,mobile,Gold,Gyeonggi,sports,email|sms,Loyal
CUST-004760,2024-04-26,48.0,12,6.18,4,6,0.157,0.26,9.5,mobile,Basic,Seoul,electronics,push|sms,Bargain
CUST-004761,2024-09-24,51.0,10,22.77,6,6,0.163,0.564,15.1,mobile,Basic,Busan,electronics,email,Bargain
CUST-004762,2024-09-08,43.0,9,3.96,4,4,0.156,0.321,15.6,desktop,Gold,Busan,fashion,push,Bargain
CUST-004763,2022-03-01,49.0,7,20.76,4,5,0.164,0.011,19.8,mobile,Basic,Daejeon,electronics,push,Explorer
CUST-004764,2024-10-19,55.0,13,36.52,3,7,0.167,0.409,13.9,desktop,Basic,Gyeonggi,home,push,Bargain
CUST-004765,2022-09-14,38.0,15,13.53,2,6,0.307,0.055,12.0,desktop,Basic,Gyeonggi,electronics,email,Explorer
CUST-004766,2022-12-26,18.0,7,22.87,5,4,0.309,0.366,3.3,mobile,Basic,Gyeonggi,fashion,push|sms,Explorer
CUST-004767,2023-12-08,33.0,6,22.77,5,4,0.299,0.639,4.2,desktop,Basic,Gyeonggi,fashion,email|push|sms,Explorer
CUST-004768,2024-08-06,45.0,8,28.67,7,3,0.047,0.346,14.5,tablet,Silver,Seoul,fashion,email,Loyal
CUST-004769,2023-04-22,54.0,5,7.39,8,8,0.027,0.489,16.5,mobile,Silver,Seoul,fashion,push,Loyal
CUST-004770,2022-08-12,41.0,16,20.41,4,4,0.064,0.77,15.0,mobile,Silver,Seoul,sports,email,Explorer
CUST-004771,2022-05-29,31.0,13,18.62,7,5,0.147,0.558,6.9,tablet,Gold,Seoul,home,email,Explorer
CUST-004772,2023-10-23,25.0,4,17.16,9,5,0.236,0.095,7.4,desktop,Gold,Gyeonggi,electronics,push,Bargain
CUST-004773,2024-09-26,48.0,4,14.7,2,7,0.043,0.395,12.6,desktop,Basic,Busan,home,push,Loyal
CUST-004774,2024-04-16,38.0,8,28.98,5,6,0.281,0.692,3.6,mobile,Basic,Daegu,beauty,email|push|sms,Bargain
CUST-004775,2024-02-14,58.0,12,21.59,6,2,0.135,0.595,10.6,mobile,Basic,Seoul,sports,push,Explorer
CUST-004776,2023-07-05,35.0,7,14.31,4,6,0.132,0.752,26.1,desktop,Basic,Busan,beauty,email|sms,Loyal
CUST-004777,2024-10-27,51.0,6,12.26,7,2,0.071,0.55,4.9,desktop,Gold,Daejeon,home,push,Bargain
CUST-004778,2023-03-29,46.0,6,11.8,4,2,0.158,0.303,10.7,tablet,Basic,Gyeonggi,fashion,email,Bargain
CUST-004779,2025-03-06,54.0,5,23.8,4,2,0.171,0.7,14.8,mobile,Gold,Busan,electronics,email|sms,Explorer
CUST-004780,2022-07-03,29.0,12,50.16,7,4,0.043,0.883,6.2,desktop,Silver,Gyeonggi,beauty,sms,Explorer
CUST-004781,2024-07-04,39.0,6,22.4,5,3,0.078,0.365,11.9,mobile,Basic,Seoul,home,email|sms,Explorer
CUST-004782,2023-02-01,48.0,6,9.87,10,2,0.03,0.253,12.2,desktop,Basic,Gyeonggi,fashion,push,Bargain
CUST-004783,2023-03-14,39.0,18,18.81,4,5,0.218,0.269,23.4,mobile,Silver,Busan,fashion,sms,Explorer
CUST-004784,2026-02-19,34.0,11,9.59,4,4,0.27,0.755,4.8,mobile,Basic,Seoul,fashion,email|push,Bargain
CUST-004785,2022-05-06,47.0,8,22.22,7,0,0.337,0.255,13.7,mobile,Basic,Seoul,electronics,email|push,Explorer
CUST-004786,2022-12-09,34.0,12,30.23,5,8,0.293,0.106,5.0,desktop,Gold,Daejeon,fashion,email,Loyal
CUST-004787,2024-12-21,40.0,6,3.01,9,4,0.191,0.756,39.5,mobile,Basic,Busan,electronics,email,Bargain
CUST-004788,2025-04-12,57.0,7,32.72,8,7,0.291,0.301,9.6,mobile,Basic,Daejeon,fashion,email|sms,Explorer
CUST-004789,2022-06-02,32.0,9,21.9,4,4,0.179,0.638,6.6,mobile,Gold,Busan,beauty,push,Loyal
CUST-004790,2026-07-28,30.0,8,4.21,8,4,0.177,0.737,11.7,mobile,Basic,Seoul,beauty,email|sms,Bargain
CUST-004791,2023-01-04,39.0,7,37.82,2,4,0.332,0.877,6.6,mobile,Basic,Gyeonggi,home,push,Bargain
CUST-004792,2026-01-26,27.0,8,4.05,6,6,0.065,0.574,18.9,desktop,Silver,Daejeon,electronics,email,Loyal
CUST-004793,2026-02-27,26.0,10,14.36,6,1,0.187,0.622,16.6,mobile,Basic,Daejeon,sports,sms,Bargain
CUST-004794,2026-05-23,54.0,9,22.73,5,2,0.174,0.833,8.9,mobile,Silver,Daejeon,electronics,sms,Bargain
CUST-004795,2022-01-27,35.0,10,27.05,3,6,0.599,0.386,17.7,desktop,Basic,Seoul,fashion,email|push|sms,Bargain
CUST-004796,2025-04-20,27.0,20,32.58,4,4,0.056,0.686,8.0,mobile,Gold,Busan,home,push,Loyal
CUST-004797,2024-12-22,53.0,8,13.4,5,1,0.17,0.429,9.1,mobile,Silver,Seoul,beauty,email,Bargain
CUST-004798,2023-07-03,25.0,10,5.48,6,3,0.206,0.375,36.0,mobile,Basic,Daejeon,sports,email|push,Bargain
CUST-004799,2026-06-08,39.0,13,14.09,10,4,0.234,0.178,10.1,desktop,Silver,Daejeon,fashion,email|push|sms,Loyal
CUST-004800,2023-07-02,47.0,8,34.68,4,2,0.088,0.403,3.6,desktop,Basic,Gyeonggi,beauty,email|push|sms,Explorer
CUST-004801,2026-02-19,42.0,10,25.3,1,3,0.243,0.138,21.9,mobile,Gold,Seoul,beauty,push,Bargain
CUST-004802,2023-03-02,63.0,14,13.18,10,5,0.309,0.307,6.8,mobile,,Gyeonggi,electronics,sms,Explorer
CUST-004803,2025-11-23,31.0,5,12.91,7,6,0.277,0.575,24.8,desktop,Gold,Daegu,home,sms,Bargain
CUST-004804,2022-11-25,57.0,7,22.77,5,4,0.056,0.279,41.2,desktop,Basic,Seoul,electronics,sms,At_Risk
CUST-004805,2024-04-04,35.0,9,17.85,1,3,0.165,0.321,3.7,mobile,Basic,Daegu,fashion,sms,Bargain
CUST-004806,2023-11-08,32.0,10,17.43,11,4,0.257,0.267,11.3,mobile,Basic,Seoul,electronics,sms,Bargain
CUST-004807,2024-04-10,37.0,7,23.63,5,4,0.015,0.17,22.6,mobile,Silver,Seoul,home,email|push,Loyal
CUST-004808,2026-03-30,32.0,7,5.36,5,3,0.143,0.678,7.0,mobile,Silver,Busan,fashion,push|sms,Bargain
CUST-004809,2025-09-10,41.0,6,2.41,9,6,0.117,0.326,20.5,tablet,Basic,Daegu,home,sms,Bargain
CUST-004810,2022-08-14,37.0,13,19.62,5,5,0.122,0.346,22.5,tablet,Basic,Seoul,electronics,email|sms,Bargain
CUST-004811,2025-09-22,55.0,9,6.51,1,3,0.079,0.485,11.9,desktop,Gold,Gyeonggi,beauty,push,Loyal
CUST-004812,2025-09-12,40.0,4,21.5,3,4,0.25,0.164,15.4,mobile,Silver,Daegu,sports,email|push|sms,Explorer
CUST-004813,2025-04-23,36.0,10,29.43,9,3,0.101,0.631,25.9,mobile,Silver,Gyeonggi,home,sms,Explorer
CUST-004814,2023-03-11,18.0,10,26.32,6,5,0.069,0.411,3.9,mobile,Basic,Busan,fashion,email|push,Loyal
CUST-004815,2024-06-30,38.0,7,27.91,2,5,0.065,0.348,5.5,mobile,Basic,Gyeonggi,beauty,push,Explorer
CUST-004816,2022-11-05,31.0,8,34.13,11,3,0.123,0.179,6.0,desktop,Basic,Daegu,beauty,email,Explorer
CUST-004817,2023-06-20,52.0,6,18.01,6,6,0.427,0.198,13.3,mobile,Gold,Daegu,home,sms,Loyal
CUST-004818,2022-03-01,31.0,10,13.86,11,5,0.081,0.626,17.3,tablet,Basic,Seoul,fashion,sms,Bargain
CUST-004819,2024-09-09,39.0,6,38.7,4,4,0.24,0.71,25.3,mobile,Basic,Seoul,beauty,push|sms,Bargain
CUST-004820,2026-03-31,55.0,10,9.55,2,5,0.121,0.424,3.3,mobile,Gold,Seoul,beauty,sms,Loyal
CUST-004821,2025-01-06,48.0,9,11.93,6,6,0.173,0.63,19.7,mobile,Basic,Gyeonggi,fashion,push,Explorer
CUST-004822,2025-04-30,30.0,9,18.17,7,1,0.084,0.286,7.1,desktop,Gold,Daejeon,sports,push,Bargain
CUST-004823,2024-10-12,25.0,10,16.92,7,1,0.169,0.151,10.8,mobile,Silver,Gyeonggi,sports,push,Bargain
CUST-004824,2024-10-06,44.0,4,32.85,10,0,0.18,0.314,41.0,mobile,Basic,Daegu,fashion,email,Bargain
CUST-004825,2026-06-14,70.0,4,6.3,13,4,0.493,0.107,26.4,desktop,Basic,Gyeonggi,beauty,sms,At_Risk
CUST-004826,2024-08-07,28.0,10,183.42,5,0,0.083,0.509,6.4,mobile,Silver,Daegu,beauty,email|push,Bargain
CUST-004827,2026-05-26,43.0,10,3.99,4,5,0.022,0.713,6.3,mobile,Basic,Daejeon,home,email|push,Bargain
CUST-004828,2025-07-31,38.0,16,46.35,7,5,0.015,0.264,41.2,desktop,Basic,Daejeon,electronics,push,Bargain
CUST-004829,2024-08-10,46.0,13,21.17,3,8,0.042,0.594,19.6,mobile,Basic,Daegu,electronics,sms,Loyal
CUST-004830,2023-01-26,56.0,7,26.34,12,1,0.092,0.439,6.2,tablet,Silver,Busan,beauty,push,Bargain
CUST-004831,2022-02-26,35.0,9,21.61,12,3,0.031,0.815,5.0,desktop,Basic,Gyeonggi,fashion,push,Bargain
CUST-004832,2023-04-08,26.0,11,24.18,8,2,0.142,0.505,13.2,mobile,Silver,Gyeonggi,home,sms,Bargain
CUST-004833,2023-01-01,58.0,9,6.6,5,5,0.134,0.285,5.8,tablet,Basic,Seoul,beauty,push,Loyal
CUST-004834,2023-02-08,29.0,10,12.86,7,1,0.192,0.516,15.6,tablet,Basic,Seoul,electronics,email|sms,Bargain
CUST-004835,2024-01-06,28.0,7,25.61,4,2,0.109,0.729,48.5,mobile,Basic,Seoul,sports,push|sms,Bargain
CUST-004836,2024-06-21,35.0,8,20.29,8,4,0.352,0.568,6.8,mobile,Silver,Gyeonggi,home,email,Explorer
CUST-004837,2023-11-20,48.0,9,20.45,6,5,0.279,0.146,36.4,desktop,Silver,Busan,home,email|sms,Explorer
CUST-004838,2022-08-30,39.0,11,7.12,8,5,0.115,0.209,4.8,mobile,Basic,Daegu,fashion,push,Explorer
CUST-004839,2026-07-05,59.0,10,27.96,6,9,0.242,0.751,43.0,mobile,Basic,Busan,home,sms,Explorer
CUST-004840,2025-04-19,43.0,8,20.24,6,0,0.048,0.238,12.6,mobile,Silver,Seoul,fashion,email,Bargain
CUST-004841,2022-11-07,36.0,9,12.8,8,4,0.142,0.081,28.3,mobile,Basic,Busan,beauty,email|push,Explorer
CUST-004842,2023-03-02,18.0,10,22.68,8,9,0.423,0.551,19.8,mobile,Gold,Busan,electronics,push,Loyal
CUST-004843,2023-06-28,21.0,11,17.18,7,4,0.024,0.505,12.9,tablet,Basic,Daegu,sports,email,Explorer
CUST-004844,2025-11-18,52.0,12,9.02,9,6,0.076,0.454,4.2,mobile,Basic,Busan,fashion,email,Bargain
CUST-004845,2022-07-02,65.0,6,10.35,4,3,0.124,0.408,35.0,desktop,Basic,Gyeonggi,fashion,push,Loyal
CUST-004846,2022-07-25,46.0,12,20.5,4,4,0.133,0.206,7.3,desktop,Silver,Daegu,electronics,email,Loyal
CUST-004847,2024-12-29,39.0,10,17.69,12,4,0.148,0.603,7.4,mobile,Basic,Daegu,beauty,email,Bargain
CUST-004848,2025-11-16,53.0,5,15.96,10,4,0.109,0.405,13.0,desktop,Gold,Seoul,home,email|push|sms,Explorer
CUST-004849,2022-03-22,52.0,9,20.66,2,2,0.112,0.685,18.6,tablet,Basic,Seoul,electronics,email,Explorer
CUST-004850,2022-09-25,59.0,12,20.72,8,3,0.021,0.398,13.9,desktop,Gold,Seoul,fashion,push|sms,Loyal
CUST-004851,2022-03-15,41.0,9,18.17,6,2,0.044,0.803,3.1,mobile,Silver,Gyeonggi,beauty,email|push,Bargain
CUST-004852,2022-06-23,31.0,6,20.11,10,2,0.065,0.598,21.4,mobile,Silver,Daegu,fashion,sms,Bargain
CUST-004853,2022-07-01,22.0,4,17.18,1,5,0.338,0.454,5.0,mobile,Silver,Gyeonggi,home,push,Bargain
CUST-004854,2024-07-15,51.0,4,20.76,2,4,0.131,0.532,15.0,desktop,Basic,Gyeonggi,beauty,sms,Explorer
CUST-004855,2023-01-08,46.0,6,7.89,3,2,0.35,0.528,3.7,mobile,Gold,Seoul,electronics,email|push|sms,Bargain
CUST-004856,2026-06-06,51.0,8,9.18,4,4,0.334,0.35,15.5,mobile,Basic,Gyeonggi,fashion,sms,Bargain
CUST-004857,2024-12-03,37.0,13,20.6,5,5,0.137,0.332,26.0,mobile,Gold,Gyeonggi,fashion,sms,Bargain
CUST-004858,2023-09-14,45.0,11,27.08,5,3,0.137,0.389,5.1,mobile,Silver,Busan,home,push,Bargain
CUST-004859,2024-03-04,47.0,10,51.26,4,3,0.192,0.394,20.0,desktop,Basic,Daejeon,home,push,Explorer
CUST-004860,2025-08-23,41.0,15,16.31,6,3,0.28,0.7,4.9,mobile,Basic,Busan,fashion,email|push,Bargain
CUST-004861,2025-04-09,44.0,10,40.94,4,5,0.179,0.17,21.2,mobile,Silver,Seoul,home,email|push,Explorer
CUST-004862,2022-08-21,47.0,6,27.64,5,5,0.005,0.672,14.4,desktop,Basic,Gyeonggi,fashion,email,Bargain
CUST-004863,2025-11-08,52.0,11,23.9,3,6,0.216,0.547,4.9,desktop,Gold,Daegu,beauty,email|push|sms,Bargain
CUST-004864,2023-02-15,44.0,6,20.8,7,3,0.099,0.51,8.0,mobile,Basic,Gyeonggi,beauty,email,Explorer
CUST-004865,2025-06-21,46.0,8,10.12,6,4,0.275,0.302,4.5,tablet,Silver,Daegu,fashion,sms,Loyal
CUST-004866,2023-10-13,,5,8.54,4,2,0.087,0.582,12.9,mobile,Gold,Seoul,beauty,email|push,Bargain
CUST-004867,2024-01-28,30.0,8,17.46,8,1,0.193,0.8,5.0,mobile,Basic,Daegu,beauty,push,Bargain
CUST-004868,2026-01-20,55.0,6,16.67,7,3,0.189,0.17,11.4,mobile,Silver,Seoul,beauty,email|push,Explorer
CUST-004869,2025-06-18,33.0,12,18.38,8,3,0.182,0.536,14.4,desktop,Silver,Seoul,electronics,push,Explorer
CUST-004870,2026-02-20,50.0,7,22.85,9,5,0.137,0.432,23.0,mobile,Basic,Daegu,sports,email|push,Loyal
CUST-004871,2024-06-22,47.0,11,20.82,7,4,0.033,0.174,13.4,mobile,Basic,Gyeonggi,electronics,email,Explorer
CUST-004872,2023-06-09,51.0,6,9.32,4,6,0.149,0.244,17.5,mobile,Silver,Gyeonggi,sports,push,Loyal
CUST-004873,2024-02-26,39.0,7,17.33,6,7,0.05,0.335,38.7,desktop,Silver,Gyeonggi,electronics,email,Explorer
CUST-004874,2024-09-03,53.0,9,6.77,10,4,0.296,0.281,34.1,desktop,Gold,Busan,sports,email,At_Risk
CUST-004875,2022-03-28,22.0,5,46.87,6,3,0.091,0.118,37.2,mobile,Silver,Busan,electronics,email,Explorer
CUST-004876,2024-11-24,47.0,9,6.01,3,5,0.31,0.422,5.6,desktop,Gold,Seoul,fashion,push,Loyal
CUST-004877,2025-11-28,45.0,4,31.61,7,3,0.134,0.501,29.5,mobile,Basic,Gyeonggi,fashion,email|sms,At_Risk
CUST-004878,2024-07-20,49.0,10,12.26,5,2,0.14,0.426,4.5,desktop,Silver,Daejeon,beauty,email,Loyal
